ID,Handle,Status,Homepage,Display Name,Template,primary_header_links 0 - title,primary_header_links 0 - url,primary_header_links 1 - title,primary_header_links 1 - url,primary_header_links 2 - title,primary_header_links 2 - url,primary_header_links 3 - title,primary_header_links 3 - url,primary_header_links 4 - title,primary_header_links 4 - url,primary_header_links 5 - title,primary_header_links 5 - url,primary_header_links 6 - title,primary_header_links 6 - url,primary_header_links 7 - title,primary_header_links 7 - url,primary_header_links 8 - title,primary_header_links 8 - url,primary_header_links 9 - title,primary_header_links 9 - url,primary_header_links 10 - title,primary_header_links 10 - url,secondary_header_links 0 - title,secondary_header_links 0 - url,secondary_header_links 1 - title,secondary_header_links 1 - url,secondary_header_links 2 - url,secondary_header_links 2 - url,display_logo_only,footer_links 0 - title,footer_links 0 - url,footer_links 1 - title,footer_links 1 - url,footer_links 2 - title,footer_links 2 - url,footer_links 3 - title,footer_links 3 - url,footer_links 4 - title,footer_links 4 - url,footer_links 5 - title,footer_links 5 - url,footer_links 6 - title,footer_links 6 - url,footer_links 7 - title,footer_links 7 - url,footer_links 8 - title,footer_links 8 - url,footer_links 9 - title,footer_links 9 - url,footer_links 10 - title,footer_links 10 - url,footer_links 11 - title,footer_links 11 - url,footer_links 12 - title,footer_links 12 - url,identifier_links 0 - title,identifier_links 0 - url,identifier_links 1 - title,identifier_links 1 - url,identifier_links 2 - title,identifier_links 2 - url,identifier_links 3 - title,identifier_links 3 - url,identifier_links 4 - title,identifier_links 4 - url,identifier_links 5 - title,identifier_links 5 - url,identifier_links 6 - title,identifier_links 6 - url,site_parent_agency_name,site_parent_agency_link,site_identifier_domain_name,primary_navigation_font_family,Primary_navigation_font_weight,"header_links_font_family (""header secondary links"")",footer_and_results_font_family,Identifier_font_family,banner_background_color,banner_text_color,header_bg_color,header_text_color,header_navigation_background_color,header_primary_link_color,header_secondary_link_color,page_background_color,button_background_color,active_search_tab_navigation_color,search_tab_navigation_link_color,best_bet_background_color,health_benefits_header_background_color,result_title_color,result_title_link_visited_color,result_description_color,result_url_color,section_title_color,footer_background_color,footer_link_text_color,identifier_background_color,identifier_heading_color,identifier_link_color
1765,citizenairman,Cancelled - now uses a new site handle,http://www.citamn.afrc.af.mil/,Citizen Airman Magazine,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
2646,gunter,Cancelled - now uses a new site handle,http://www.gunter.af.mil/,Maxwell Gunter Annex,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
2045,hickam,Cancelled - now uses a new site handle,http://www.15wing.af.mil/,15th Wing,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
2411,150fw,Cancelled - Website consolidation - still a customer,http://www.150fw.ang.af.mil/,150th Fighter Wing,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,, ,,,,
1458,24af,Cancelled - website consolidation - still a customer,http://www.afcyber.af.mil,Air Forces Cyber,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1506,afisra,Cancelled - website consolidation - still a customer,http://www.25af.af.mil/,25th Air Force,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1906,afnic,Cancelled - website consolidation - still a customer,http://www.afnic.af.mil/,Air Force Network Integration Center,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1568,afpw_162ccg,Cancelled - Website consolidation - still a customer,http://www.162ccg.ang.af.mil/,162nd Combat Communications Group,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
3856,afpw_79mdw,Cancelled - Website consolidation - still a customer,http://www.79mdw.af.mil,79th Medical Wing,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1620,afpw_afhso,Cancelled - Website consolidation - still a customer,http://www.afhso.af.mil/,Air Force Historical Studies Office,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1637,afpw_angbandmidwest,Cancelled - website consolidation - still a customer,http://www.bandofthemidwest.ang.af.mil/,Air National Guard Band of the Midwest,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1638,afpw_angbandnortheast,Cancelled - website consolidation - still a customer,http://www.bandofthenortheast.ang.af.mil/,Air National Guard Band of the Northeast,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1640,afpw_angbandsw,Cancelled - website consolidation - still a customer,http://www.bandofthesouthwest.ang.af.mil/,Air National Guard Band of the Southwest,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1649,afpw_bandsprogram,Cancelled - Website consolidation - still a customer,http://www.bands.af.mil/,Air Force Bands Program,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1647,afpw_bandusaf,Cancelled - Website consolidation - still a customer,http://www.usafband.af.mil/,The United States Air Force Band,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1648,afpw_bandwest,Cancelled - website consolidation - still a customer,http://www.bandofthewest.af.mil/,USAF Band of the West,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
3828,afpw_caang,Cancelled - Website consolidation - still a customer,http://www.ca.ang.af.mil,California Air National Guard,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
3829,afpw_chaplain,Cancelled - Website consolidation - still a customer,http://www.chaplaincorps.af.mil,Air Force Chaplain Corps,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1654,afpw_dimo,Cancelled - website consolidation - still a customer,http://www.dimo.af.mil/,Defense Institute for Medical Operations,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1964,bandacademy,Cancelled - website consolidation - still a customer,http://www.usafacademyband.af.mil/,USAF Academy Band,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1965,bandasia,Cancelled - website consolidation - still a customer,http://www.bandofthepacific-asia.af.mil/,USAF Band of the Pacific-Asia,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
1966,bandeurope,Cancelled - website consolidation - still a customer,http://www.usafeuropeband.af.mil/,U.S. Air Forces in Europe Band,Air Force ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Government,https://open.defense.gov/,No Fear Act,https://prhome.defense.gov/NoFear/,508 Compliance,https://dodcio.defense.gov/DoDSection508/Std_Stmt.aspx,Plain Writing,https://www.esd.whs.mil/DD/plainlanguage/,Privacy Policy,https://www.defense.gov/Legal-Administrative/Privacy-Security/,Information Quality,https://dod.defense.gov/Resources/DoD-Information-Quality-Guidelines/,,,,,,Public sans,normal,Public sans,Public sans,Public sans,,,,,,,,,,,,,,,,,,,,,,,
